log_id,sensor_id,timestamp,value,data_quality
2157,179,31:28.1,32.7737,Suspect
2158,561,46:46.4,72.0784,Good
2159,691,10:46.4,74.0373,Suspect
2160,435,52:53.8,68.5476,Good
2161,323,22:17.0,62.6504,Suspect
2162,621,01:25.6,2.4768,Missing
2163,940,16:20.9,62.6449,Suspect
2164,449,30:32.8,37.3318,Suspect
2165,219,53:46.5,54.5205,Good
2166,982,02:44.9,24.5602,Suspect
2167,373,46:22.1,55.0898,Missing
2168,715,28:51.4,50.0679,Missing
2169,532,28:31.9,46.9151,Good
2170,769,20:27.2,7.6371,Good
2171,802,05:41.8,77.8191,Suspect
2172,921,21:29.6,6.9854,Good
2173,171,00:02.8,69.8441,Good
2174,487,46:53.6,16.0228,Missing
2175,350,23:14.1,55.6684,Good
2176,695,23:33.8,88.8673,Good
2177,416,32:11.9,45.851,Missing
2178,192,54:14.7,81.9436,Good
2179,483,55:30.5,21.5979,Missing
2180,558,02:36.3,9.8316,Missing
2181,926,09:41.4,62.5793,Missing
2182,449,05:41.2,46.0904,Suspect
2183,596,12:02.0,94.7289,Suspect
2184,426,37:36.4,0.4447,Missing
2185,324,44:46.9,67.6934,Suspect
2186,477,03:48.9,70.6557,Suspect
2187,874,40:21.6,85.0989,Suspect
2188,932,22:24.5,70.584,Good
2189,817,44:24.3,88.8453,Suspect
2190,308,37:30.1,33.4259,Missing
2191,871,35:24.5,53.1072,Suspect
2192,335,24:52.4,42.7018,Good
2193,389,22:21.2,1.3342,Missing
2194,52,54:35.1,67.1302,Good
2195,782,47:03.9,35.1683,Suspect
2196,97,50:59.2,97.0126,Suspect
2197,829,49:46.2,21.1272,Good
2198,831,43:36.6,54.8564,Suspect
2199,548,04:36.8,15.3841,Good
2200,210,52:12.5,87.5102,Good
2201,890,44:48.4,43.5742,Suspect
2202,37,51:05.8,44.602,Missing
2203,298,15:45.6,10.0478,Good
2204,234,43:07.3,44.8065,Suspect
2205,383,56:55.4,18.0577,Missing
2206,666,04:16.2,63.1266,Good
2207,61,26:22.1,8.7548,Missing
2208,984,00:27.7,38.533,Suspect
2209,536,53:11.0,69.2307,Suspect
2210,666,53:23.5,19.2932,Good
2211,736,30:34.2,96.3599,Missing
2212,245,01:41.4,23.0878,Good
2213,58,07:48.1,24.1051,Suspect
2214,262,57:34.6,94.8296,Missing
2215,152,46:42.6,66.0163,Suspect
2216,325,23:55.6,90.1605,Good
2217,605,58:37.4,63.476,Missing
2218,470,58:12.8,95.2711,Missing
2219,96,30:27.3,2.4874,Missing
2220,9,44:39.6,25.7487,Good
2221,140,21:53.3,91.343,Good
2222,360,16:18.3,35.9686,Suspect
2223,180,38:31.4,45.3775,Missing
2224,366,28:05.4,9.3983,Good
2225,106,56:15.4,67.4331,Suspect
2226,31,09:10.1,88.0984,Missing
2227,430,17:16.6,79.6444,Missing
2228,189,30:35.1,96.2632,Missing
2229,94,29:46.3,37.0421,Suspect
2230,398,42:08.3,65.3975,Good
2231,159,00:29.4,11.4229,Suspect
2232,722,59:13.6,91.8994,Suspect
2233,944,55:44.1,11.9402,Missing
2234,516,49:41.9,44.2256,Missing
2235,407,30:25.3,6.7019,Suspect
2236,706,32:28.0,64.7774,Missing
2237,184,14:40.9,26.7024,Good
2238,790,39:38.2,42.4682,Missing
2239,489,34:15.4,17.3251,Good
2240,430,46:05.6,51.7899,Suspect
2241,656,16:12.3,40.9317,Suspect
2242,286,01:16.2,4.4826,Suspect
2243,946,42:40.3,58.9544,Suspect
2244,385,45:51.7,43.3523,Good
2245,168,18:55.5,66.6016,Good
2246,317,08:45.1,1.5129,Good
2247,989,01:06.6,77.48,Missing
2248,805,20:59.9,35.1562,Good
2249,72,56:17.8,84.6429,Good
2250,507,21:17.5,48.6905,Missing
2251,544,44:47.4,83.585,Suspect
2252,968,03:20.6,63.4656,Good
2253,498,14:07.7,44.1599,Missing
2254,389,26:19.1,21.9446,Missing
2255,696,50:41.0,23.8824,Suspect
2256,734,54:20.7,24.2043,Suspect
2257,803,41:21.7,5.4634,Suspect
2258,756,34:25.1,82.0555,Suspect
2259,279,02:01.7,19.8308,Suspect
2260,542,10:36.6,80.4067,Good
2261,622,03:06.8,59.8679,Missing
2262,140,35:04.9,55.5714,Missing
2263,213,12:02.0,18.3951,Missing
2264,841,14:31.2,98.1062,Missing
2265,12,30:13.9,55.1725,Suspect
2266,471,22:38.1,71.4509,Suspect
2267,22,14:58.9,90.7551,Good
2268,974,43:22.0,57.6628,Good
2269,170,57:49.6,78.4282,Suspect
2270,959,16:41.2,13.6331,Missing
2271,295,26:57.4,7.7056,Missing
2272,379,18:05.8,41.4961,Missing
2273,941,05:19.6,29.934,Suspect
2274,673,05:11.3,44.2728,Good
2275,75,31:28.2,9.3204,Suspect
2276,13,01:36.3,23.1998,Missing
2277,471,51:19.9,63.1502,Suspect
2278,574,13:43.9,23.5178,Missing
2279,842,44:30.5,1.3395,Good
2280,147,25:37.1,1.1103,Suspect
2281,593,36:54.5,11.4544,Good
2282,631,18:04.4,87.1127,Missing
2283,207,29:01.0,30.8785,Missing
2284,789,40:18.0,50.8633,Suspect
2285,29,00:42.4,27.7745,Suspect
2286,554,59:16.1,34.0798,Good
2287,976,58:01.5,15.7361,Good
2288,574,28:11.0,50.0154,Suspect
2289,868,30:17.4,40.3718,Missing
2290,204,10:37.1,26.6252,Good
2291,12,59:21.7,64.8098,Suspect
2292,110,16:01.5,51.4533,Good
2293,609,54:04.5,30.5759,Suspect
2294,229,06:43.0,7.7489,Good
2295,252,48:59.9,89.521,Good
2296,630,26:05.5,45.059,Missing
2297,85,30:58.4,81.085,Good
2298,561,11:04.2,21.4353,Missing
2299,667,01:32.5,44.6799,Suspect
2300,419,53:59.4,17.8776,Suspect
2301,154,09:33.6,14.0771,Good
2302,64,20:01.9,83.3871,Missing
2303,901,56:49.1,85.6115,Good
2304,625,05:52.3,46.9867,Missing
2305,625,04:28.9,23.3029,Missing
2306,663,09:17.2,40.8955,Good
2307,15,38:03.8,42.3956,Missing
2308,298,15:07.4,89.825,Suspect
2309,780,45:47.5,10.9554,Missing
2310,517,18:44.0,79.8507,Missing
2311,124,46:17.8,58.1828,Suspect
2312,668,05:26.4,37.4896,Missing
2313,538,26:04.3,5.7639,Suspect
2314,879,18:51.9,41.2899,Suspect
2315,817,34:39.2,54.918,Missing
2316,340,38:21.2,4.1811,Missing
2317,32,59:33.4,50.6099,Good
2318,158,04:02.4,21.6108,Suspect
2319,639,01:00.3,62.0329,Suspect
2320,969,14:15.0,71.4989,Good
2321,744,33:35.7,22.0121,Missing
2322,400,11:45.9,81.947,Good
2323,561,02:09.5,65.1531,Missing
2324,956,00:44.5,89.2859,Missing
2325,682,22:11.5,52.396,Suspect
2326,515,28:10.2,38.3833,Good
2327,127,48:57.3,96.5145,Missing
2328,336,08:22.3,22.3259,Good
2329,470,36:58.9,66.9244,Missing
2330,636,00:16.5,10.1363,Suspect
2331,25,51:16.8,87.7403,Good
2332,510,59:55.2,65.0437,Missing
2333,756,44:31.8,34.7272,Missing
2334,352,06:55.2,45.4086,Suspect
2335,776,39:16.4,72.568,Missing
2336,338,23:11.2,14.5796,Suspect
2337,590,39:41.4,99.8045,Missing
2338,943,19:50.3,42.9451,Suspect
2339,460,54:08.9,3.7668,Missing
2340,333,43:19.1,81.2711,Missing
2341,97,16:08.7,71.5153,Missing
2342,720,41:55.7,48.5768,Good
2343,968,01:52.9,75.0313,Missing
2344,527,03:51.7,98.1644,Missing
2345,489,25:00.5,29.406,Suspect
2346,775,27:32.3,58.2011,Suspect
2347,572,13:50.4,22.3904,Suspect
2348,587,12:49.0,40.7207,Missing
2349,547,03:20.9,90.6979,Good
2350,380,56:20.8,23.7634,Suspect
2351,813,17:14.5,95.4634,Suspect
2352,457,33:11.9,7.4669,Good
2353,154,15:51.3,78.1264,Good
2354,80,27:26.6,45.3623,Good
2355,10,28:20.7,47.9284,Good
2356,239,54:09.0,25.6291,Suspect
2357,941,41:13.2,48.1467,Suspect
2358,418,02:52.3,10.1912,Good
2359,120,24:10.2,22.0982,Missing
2360,212,20:46.9,90.7071,Suspect
2361,376,42:03.1,26.4465,Good
2362,913,40:07.1,17.859,Missing
2363,259,06:36.3,0.9645,Missing
2364,104,23:45.2,88.5134,Missing
2365,82,03:29.9,86.2357,Good
2366,717,39:31.8,67.0116,Missing
2367,158,46:13.5,38.7256,Suspect
2368,895,33:56.6,58.3507,Good
2369,799,17:27.2,80.5414,Suspect
2370,293,02:55.9,66.6378,Suspect
2371,152,36:13.0,1.5632,Good
2372,615,09:57.1,18.4728,Suspect
2373,208,25:55.9,84.1888,Missing
2374,695,23:11.0,31.6741,Suspect
2375,836,30:17.0,47.6498,Missing
2376,549,57:38.3,28.981,Missing
2377,62,38:15.9,38.0221,Suspect
2378,486,34:35.0,37.9523,Suspect
2379,25,48:38.4,47.1994,Suspect
2380,945,28:23.1,2.5689,Good
2381,866,58:34.0,51.4873,Missing
2382,400,26:38.9,64.1228,Missing
2383,155,25:49.3,8.0009,Missing
2384,37,05:16.1,69.7447,Suspect
2385,689,29:55.2,12.9006,Good
2386,38,37:42.6,33.5193,Good
2387,385,42:38.8,21.5971,Good
2388,297,42:15.3,35.7508,Missing
2389,625,49:36.4,10.8177,Good
2390,526,22:45.3,52.1106,Suspect
2391,181,52:07.7,95.5359,Good
2392,5,22:01.0,82.9556,Suspect
2393,427,51:31.4,2.3008,Good
2394,704,16:15.4,2.2961,Good
2395,13,38:19.1,78.7605,Good
2396,336,00:57.9,78.9504,Missing
2397,688,19:33.8,98.8172,Missing
2398,634,34:03.0,8.8685,Missing
2399,286,20:47.0,17.5775,Suspect
2400,101,05:33.1,53.4796,Good
2401,877,18:15.9,71.2613,Missing
2402,166,56:13.4,16.568,Good
2403,46,01:50.3,15.7859,Missing
2404,234,03:35.4,88.3497,Missing
2405,154,45:09.8,9.6338,Missing
2406,867,25:43.5,50.7364,Suspect
2407,225,25:32.4,37.7876,Good
2408,619,02:11.5,85.9681,Good
2409,486,56:22.3,98.8294,Suspect
2410,561,14:45.0,72.0191,Missing
2411,558,42:35.7,29.5615,Suspect
2412,598,31:55.9,89.3652,Good
2413,271,11:00.5,27.407,Good
2414,161,12:03.3,75.0466,Suspect
2415,401,16:18.2,37.0331,Missing
2416,692,04:05.1,71.0336,Suspect
2417,984,32:50.4,49.8984,Suspect
2418,639,40:03.4,76.8268,Missing
2419,4,25:56.5,67.6324,Suspect
2420,47,43:07.8,7.5288,Suspect
2421,500,59:59.3,29.0546,Suspect
2422,585,25:31.7,73.653,Good
2423,611,22:01.1,36.5388,Suspect
2424,643,18:28.2,33.2647,Good
2425,525,24:39.3,99.6543,Suspect
2426,888,19:15.5,26.5965,Good
2427,810,13:47.3,9.4959,Missing
2428,423,07:29.8,50.0042,Good
2429,893,49:09.8,2.7205,Suspect
2430,393,28:18.1,20.6007,Suspect
2431,338,03:43.8,99.0324,Good
2432,137,43:52.0,16.1663,Suspect
2433,826,58:56.5,45.824,Good
2434,70,02:50.3,53.5253,Missing
2435,19,22:06.1,51.5973,Suspect
2436,224,04:21.8,2.016,Good
2437,853,24:25.8,9.0577,Suspect
2438,913,33:56.9,81.6482,Good
2439,236,32:59.8,30.5978,Missing
2440,410,51:56.1,69.6297,Suspect
2441,417,43:17.2,42.9622,Missing
2442,810,42:24.2,45.9125,Good
2443,385,54:14.7,5.7052,Suspect
2444,858,11:42.0,4.5636,Suspect
2445,417,28:39.4,84.5637,Suspect
2446,450,03:05.9,14.9796,Missing
2447,936,52:09.9,92.9488,Missing
2448,759,28:01.8,93.0774,Good
2449,485,55:02.9,47.2461,Missing
2450,679,00:57.8,54.0415,Missing
2451,372,54:08.9,58.0634,Good
2452,553,35:12.8,50.0331,Suspect
2453,286,53:05.9,26.274,Good
2454,507,29:01.7,64.0731,Missing
2455,600,15:34.6,83.3625,Suspect
2456,895,11:28.0,97.0835,Suspect
2457,531,44:22.9,93.4813,Missing
2458,711,47:09.5,60.0982,Suspect
2459,870,50:55.3,77.2003,Suspect
2460,459,22:15.9,6.1632,Missing
2461,404,00:45.4,75.3829,Missing
2462,486,09:12.2,68.2728,Missing
2463,98,25:06.0,87.3793,Suspect
2464,664,54:46.2,83.3632,Suspect
2465,809,11:29.8,8.4729,Missing
2466,408,52:11.0,99.0172,Suspect
2467,233,24:11.5,40.5627,Missing
2468,163,33:16.2,27.3437,Suspect
2469,487,11:59.7,97.9858,Suspect
2470,261,20:32.4,25.6736,Missing
2471,724,11:37.4,35.3288,Missing
2472,659,37:14.3,98.8986,Good
2473,444,27:39.6,24.6162,Suspect
2474,356,46:54.1,51.7911,Suspect
2475,217,16:04.9,49.9796,Missing
2476,924,11:05.9,41.0069,Missing
2477,176,43:24.5,80.4644,Suspect
2478,930,23:51.2,52.0787,Good
2479,949,24:20.0,92.1875,Good
2480,191,07:18.1,18.7874,Suspect
2481,620,05:54.7,63.9459,Missing
2482,800,55:48.7,19.3536,Good
2483,719,08:38.6,16.6893,Suspect
2484,752,12:27.3,71.2216,Good
2485,654,43:22.2,67.094,Good
2486,218,03:24.0,78.0732,Suspect
2487,56,09:12.4,3.7235,Suspect
2488,816,28:47.6,9.1315,Good
2489,57,04:37.5,40.0987,Missing
2490,372,16:37.5,37.8884,Good
2491,719,40:13.7,40.4962,Suspect
2492,407,14:58.0,95.2477,Suspect
2493,932,10:12.7,4.1639,Suspect
2494,546,48:16.7,45.2495,Good
2495,970,29:44.7,55.4074,Good
2496,784,24:37.1,93.0199,Suspect
2497,161,34:14.2,98.3119,Suspect
2498,396,38:06.0,95.3983,Suspect
2499,821,16:14.1,14.2966,Missing
2500,237,23:12.3,23.6429,Good
2501,944,06:01.0,20.9534,Missing
2502,452,44:11.5,92.1562,Good
2503,994,40:19.3,46.8129,Missing
2504,801,41:18.8,50.1794,Missing
2505,273,29:02.9,55.968,Good
2506,568,44:33.1,9.3777,Good
2507,323,27:13.6,99.0909,Suspect
2508,157,08:13.8,42.7565,Good
2509,864,07:09.7,16.0991,Good
2510,368,59:34.0,60.3767,Missing
2511,53,21:58.7,1.6334,Missing
2512,445,13:08.8,30.6076,Suspect
2513,916,13:31.8,75.3309,Good
2514,59,57:35.4,8.5024,Suspect
2515,292,46:14.8,63.0273,Good
2516,165,04:04.4,54.384,Suspect
2517,994,21:31.9,60.693,Suspect
2518,594,17:41.4,32.7592,Missing
2519,839,40:29.9,99.1611,Missing
2520,297,46:56.2,45.466,Suspect
2521,945,47:40.1,57.6744,Missing
2522,958,31:08.1,58.0786,Suspect
2523,448,29:29.9,80.6209,Missing
2524,49,22:13.2,13.4211,Good
2525,93,33:44.4,17.3065,Suspect
2526,304,33:27.1,58.8645,Good
2527,547,19:26.1,87.0243,Suspect
2528,521,49:52.2,0.2129,Good
2529,42,13:20.3,63.0778,Good
2530,788,40:20.9,91.7402,Good
2531,223,30:53.1,17.9673,Suspect
2532,747,04:17.1,17.8213,Suspect
2533,442,23:40.3,26.455,Missing
2534,17,17:00.5,24.0227,Suspect
2535,14,54:02.9,50.5429,Suspect
2536,674,39:01.0,50.6531,Missing
2537,930,11:22.9,87.4469,Missing
2538,353,24:08.0,42.713,Good
2539,26,39:21.5,82.7593,Missing
2540,169,37:09.9,48.1055,Missing
2541,35,57:16.9,30.6013,Missing
2542,484,16:33.2,10.1177,Suspect
2543,12,54:23.4,30.1017,Missing
2544,660,31:20.0,21.4703,Suspect
2545,916,09:57.7,75.0352,Missing
2546,705,58:37.3,89.3277,Missing
2547,421,55:35.5,51.4809,Good
2548,164,40:11.5,44.7433,Missing
2549,291,12:42.8,85.0322,Missing
2550,552,47:18.0,82.2819,Suspect
2551,593,54:15.2,48.7154,Suspect
2552,168,08:48.7,35.4291,Suspect
2553,401,54:28.1,76.6558,Good
2554,287,44:32.8,57.8077,Missing
2555,997,18:22.2,13.6011,Missing
2556,242,54:54.6,21.8307,Good
2557,147,24:54.1,29.9799,Good
2558,75,41:00.7,20.6586,Good
2559,614,27:53.5,23.4525,Good
2560,967,14:11.7,7.1376,Missing
2561,321,36:11.1,49.7255,Suspect
2562,33,55:14.8,37.8728,Good
2563,812,25:50.0,81.7268,Suspect
2564,254,29:34.6,92.3349,Suspect
2565,780,46:52.6,28.4691,Good
2566,72,24:12.4,33.7382,Suspect
2567,558,46:25.6,87.274,Missing
2568,520,03:30.0,33.7013,Missing
2569,168,28:04.8,70.1903,Missing
2570,793,58:42.0,20.8662,Missing
2571,873,25:39.9,5.8883,Good
2572,479,15:51.0,40.0252,Missing
2573,463,42:06.6,28.6167,Suspect
2574,226,22:17.6,61.1895,Suspect
2575,335,15:28.9,31.301,Suspect
2576,748,19:43.3,79.1545,Missing
2577,452,45:51.0,50.9676,Suspect
2578,940,46:25.3,8.9253,Missing
2579,400,56:27.2,27.7628,Missing
2580,87,56:40.4,96.8696,Suspect
2581,823,03:49.1,40.3208,Good
2582,815,46:35.3,69.9302,Good
2583,344,09:10.9,89.2543,Missing
2584,906,17:23.8,71.5519,Good
2585,856,59:53.2,35.6702,Missing
2586,349,57:46.7,14.1024,Suspect
2587,235,03:18.3,10.512,Good
2588,240,41:07.5,92.8455,Suspect
2589,765,06:57.8,37.1278,Good
2590,250,40:46.9,24.1424,Suspect
2591,64,46:27.0,26.1788,Suspect
2592,511,46:40.8,26.9352,Good
2593,785,05:35.9,79.142,Suspect
2594,171,27:38.4,38.7002,Suspect
2595,429,35:48.4,62.7122,Suspect
2596,586,44:52.1,64.6197,Missing
2597,631,58:58.8,54.68,Missing
2598,69,26:52.9,88.4716,Missing
2599,849,12:10.7,74.3322,Suspect
2600,274,23:26.7,57.5925,Suspect
2601,720,28:24.5,5.2793,Suspect
2602,305,54:08.9,77.9511,Missing
2603,445,46:08.0,63.7383,Suspect
2604,575,14:49.4,89.0557,Good
2605,374,27:53.8,67.1468,Good
2606,441,43:16.3,21.3682,Missing
2607,793,58:29.7,19.4603,Missing
2608,356,59:57.0,93.4141,Good
2609,28,32:27.3,40.2753,Good
2610,179,43:21.9,73.0773,Missing
2611,512,50:40.2,80.707,Good
2612,521,43:58.7,49.7188,Suspect
2613,735,16:13.3,9.8456,Suspect
2614,636,42:34.8,63.0307,Suspect
2615,531,15:58.4,82.5607,Good
2616,877,30:56.2,52.3883,Suspect
2617,56,17:50.6,8.0604,Good
2618,957,26:37.1,43.9864,Missing
2619,382,14:59.1,9.485,Suspect
2620,790,37:16.2,48.0858,Suspect
2621,380,04:10.5,85.5966,Missing
2622,664,25:27.5,42.7961,Missing
2623,155,14:26.9,49.2875,Good
2624,544,14:55.8,99.4954,Good
2625,341,10:12.5,48.9494,Suspect
2626,615,25:57.4,26.0195,Suspect
2627,12,22:22.4,83.8724,Suspect
2628,222,50:51.8,15.0926,Missing
2629,432,44:16.5,84.1806,Good
2630,670,44:43.3,31.8307,Missing
2631,318,50:09.8,81.8445,Missing
2632,133,08:36.5,35.6143,Missing
2633,817,26:46.8,94.4451,Missing
2634,732,06:48.8,62.0815,Missing
2635,959,59:11.7,98.6047,Missing
2636,630,03:09.0,4.8892,Missing
2637,413,59:16.4,19.3703,Suspect
2638,864,58:55.7,67.094,Suspect
2639,369,42:41.3,67.6329,Missing
2640,345,17:36.7,28.2482,Missing
2641,598,23:19.7,86.2341,Missing
2642,427,03:30.8,84.8596,Good
2643,278,44:58.3,13.9477,Missing
2644,280,54:26.0,62.4779,Good
2645,612,47:08.4,2.5156,Good
2646,665,50:07.3,64.0964,Missing
2647,811,39:25.8,55.4814,Good
2648,673,45:34.4,82.7097,Suspect
2649,648,34:40.8,28.1312,Missing
2650,458,43:20.0,81.7623,Missing
2651,665,42:43.7,87.4059,Suspect
2652,718,11:36.5,82.1574,Missing
2653,746,34:35.6,68.331,Good
2654,458,14:53.2,39.0803,Suspect
2655,872,04:35.6,20.9287,Good
2656,925,44:13.7,57.2827,Missing
2657,935,32:09.0,96.3948,Suspect
2658,236,29:07.3,29.1821,Good
2659,401,06:38.9,35.2797,Good
2660,308,44:30.5,11.1102,Good
2661,796,37:36.1,25.7764,Good
2662,1000,51:22.2,62.6449,Missing
2663,953,22:52.7,86.6038,Missing
2664,91,26:36.0,47.388,Suspect
2665,544,37:57.6,48.6667,Good
2666,788,36:41.9,15.6595,Good
2667,906,06:11.5,4.8478,Missing
2668,925,52:24.1,82.1299,Suspect
2669,291,16:09.4,7.2957,Suspect
2670,130,49:21.6,10.1217,Missing
2671,393,24:40.2,92.7959,Suspect
2672,92,15:47.8,11.326,Good
2673,102,30:20.4,54.0979,Good
2674,111,29:58.7,27.1707,Good
2675,877,37:48.4,59.6007,Suspect
2676,739,24:14.3,0.5246,Good
2677,662,42:41.5,58.8777,Suspect
2678,441,28:45.8,78.2868,Suspect
2679,115,47:47.5,35.7006,Suspect
2680,31,48:50.6,88.9798,Suspect
2681,40,06:32.2,25.0343,Missing
2682,707,50:14.0,58.7479,Good
2683,56,53:06.4,12.3412,Missing
2684,545,37:52.1,35.5457,Missing
2685,175,41:43.8,41.4747,Missing
2686,680,00:14.8,39.3844,Missing
2687,567,10:11.8,80.466,Suspect
2688,240,03:21.3,73.5426,Suspect
2689,194,10:11.5,28.5052,Suspect
2690,268,46:15.6,68.1803,Good
2691,923,48:10.5,93.6562,Missing
2692,156,28:39.9,43.4026,Suspect
2693,497,10:26.6,10.1686,Suspect
2694,767,42:06.3,33.2912,Missing
2695,662,20:22.0,72.7102,Missing
2696,142,57:05.8,64.9925,Missing
2697,654,24:39.0,57.9904,Good
2698,766,59:29.4,68.2342,Suspect
2699,161,27:25.5,0.8293,Suspect
2700,9,13:52.0,69.6069,Missing
2701,967,42:23.9,23.2276,Good
2702,494,57:08.9,7.2248,Missing
2703,882,18:08.6,95.0162,Missing
2704,363,38:08.1,52.2128,Good
2705,567,50:25.5,71.5232,Good
2706,506,38:01.8,37.8246,Missing
2707,343,52:35.8,37.3076,Suspect
2708,831,40:22.9,98.7059,Missing
2709,303,41:56.0,37.4755,Good
2710,444,03:08.8,97.9456,Good
2711,354,05:57.5,34.645,Missing
2712,716,28:19.0,50.5559,Good
2713,195,31:18.9,52.3315,Missing
2714,903,09:27.1,24.2549,Good
2715,457,55:58.1,93.2279,Good
2716,330,38:16.0,24.38,Missing
2717,150,38:27.3,71.0093,Missing
2718,245,39:41.8,84.9551,Missing
2719,563,13:30.5,54.8325,Good
2720,784,58:33.4,9.8086,Suspect
2721,592,05:22.2,21.4757,Good
2722,460,58:59.0,59.3045,Missing
2723,376,31:57.2,36.6568,Good
2724,593,05:40.7,18.078,Good
2725,642,36:32.7,87.117,Good
2726,920,46:05.3,92.2244,Missing
2727,700,32:30.3,89.5566,Missing
2728,680,55:09.7,56.639,Good
2729,686,21:49.3,59.8301,Missing
2730,368,38:14.7,96.361,Suspect
2731,809,10:45.0,81.0643,Suspect
2732,497,49:51.6,48.2887,Good
2733,298,30:24.6,23.4365,Missing
2734,577,58:29.4,11.9516,Missing
2735,903,52:41.7,89.6874,Missing
2736,400,46:09.8,74.9729,Suspect
2737,423,18:12.7,37.5792,Good
2738,456,57:20.5,31.0914,Good
2739,673,02:26.9,35.1705,Missing
2740,173,03:37.4,45.4146,Suspect
2741,307,53:14.7,89.7794,Suspect
2742,749,54:47.8,0.6932,Good
2743,82,10:31.2,79.7396,Good
2744,359,55:19.1,49.7369,Suspect
2745,27,55:21.1,44.7871,Missing
2746,415,56:29.8,46.1771,Good
2747,519,02:03.8,89.1139,Suspect
2748,910,31:13.6,91.685,Missing
2749,980,17:30.1,86.313,Missing
2750,340,19:08.3,71.1952,Good
2751,440,15:54.0,14.6175,Good
2752,703,14:53.8,75.0975,Suspect
2753,822,54:13.2,88.0198,Good
2754,871,26:16.2,88.8547,Suspect
2755,441,06:30.0,27.1654,Missing
2756,35,43:12.9,30.3986,Suspect
2757,775,57:25.3,77.8874,Missing
2758,345,10:32.6,21.0856,Missing
2759,266,39:55.9,44.8062,Good
2760,542,12:22.5,32.5933,Suspect
2761,67,37:46.1,76.0364,Suspect
2762,968,55:11.7,14.5336,Missing
2763,759,24:50.3,87.9588,Suspect
2764,218,03:06.3,3.2952,Suspect
2765,898,02:10.1,18.8569,Good
2766,536,01:19.6,70.6179,Missing
2767,487,23:06.4,7.508,Good
2768,465,18:53.2,87.223,Good
2769,699,39:33.2,0.8172,Suspect
2770,799,34:16.6,32.9095,Good
2771,547,14:34.8,21.9887,Good
2772,875,49:33.1,95.1358,Suspect
2773,196,20:10.6,60.1251,Missing
2774,897,16:56.5,84.4353,Missing
2775,352,39:57.8,74.2791,Missing
2776,758,03:57.5,75.0519,Missing
2777,483,19:55.2,54.9349,Good
2778,655,26:59.4,94.1036,Good
2779,918,36:19.7,69.9321,Missing
2780,629,37:38.6,26.665,Suspect
2781,954,42:19.7,56.1324,Suspect
2782,66,14:46.7,0.7484,Suspect
2783,443,41:34.3,21.6336,Good
2784,292,55:03.2,56.4153,Good
2785,59,22:12.3,66.55,Missing
2786,115,16:14.2,20.8847,Missing
2787,854,21:37.2,79.308,Good
2788,468,13:54.1,55.0504,Missing
2789,911,01:45.6,37.3844,Suspect
2790,348,05:24.6,98.8383,Missing
2791,363,49:29.1,54.7081,Suspect
2792,368,47:06.8,28.6111,Missing
2793,714,53:22.2,74.0267,Good
2794,621,49:48.2,56.602,Missing
2795,825,10:44.1,4.454,Suspect
2796,171,51:11.9,65.9622,Missing
2797,552,36:18.9,38.2947,Missing
2798,383,34:52.7,92.484,Missing
2799,171,26:41.4,75.2216,Good
2800,153,06:00.6,65.4719,Missing
2801,437,36:43.6,36.9095,Good
2802,966,17:27.2,86.9418,Good
2803,575,38:32.7,70.988,Suspect
2804,436,13:25.6,11.5276,Suspect
2805,432,55:00.4,44.0603,Good
2806,297,59:33.4,96.694,Missing
2807,251,39:36.1,6.4641,Suspect
2808,493,48:53.4,83.6861,Suspect
2809,805,35:49.0,61.9603,Missing
2810,623,03:28.0,76.7564,Missing
2811,38,00:07.5,3.0947,Good
2812,847,03:27.1,46.7725,Good
2813,956,16:01.7,98.4696,Good
2814,790,00:07.2,46.5186,Missing
2815,163,40:01.1,59.9496,Good
2816,241,50:48.9,48.4722,Suspect
2817,962,32:24.6,94.5103,Suspect
2818,764,30:02.9,40.3968,Missing
2819,884,55:14.6,69.9707,Good
2820,216,39:34.5,86.0235,Suspect
2821,942,41:09.4,26.8765,Missing
2822,537,11:54.7,69.9084,Suspect
2823,431,45:55.4,93.8697,Suspect
2824,311,28:31.9,50.7507,Suspect
2825,391,18:00.0,5.4872,Suspect
2826,572,52:18.2,91.5146,Missing
2827,876,13:25.8,12.3622,Missing
2828,450,20:34.1,28.0252,Good
2829,861,11:58.3,40.8323,Suspect
2830,581,14:27.7,32.3244,Good
2831,51,02:15.4,46.637,Missing
2832,41,48:34.4,56.199,Missing
2833,138,37:14.7,41.1329,Suspect
2834,492,20:58.8,60.8144,Missing
2835,126,16:42.4,42.8239,Suspect
2836,332,12:32.8,47.0205,Missing
2837,2,49:05.0,39.6449,Good
2838,632,35:44.1,77.4141,Suspect
2839,146,48:35.5,19.0321,Good
2840,111,56:32.6,26.0425,Suspect
2841,73,10:52.2,70.86,Good
2842,459,07:38.0,60.1067,Good
2843,756,55:10.2,28.7023,Missing
2844,653,20:34.4,78.4645,Suspect
2845,384,10:25.3,28.6063,Suspect
2846,979,03:42.5,96.4223,Good
2847,560,02:49.0,21.2984,Good
2848,359,38:46.3,52.4391,Missing
2849,194,47:35.4,79.2387,Missing
2850,501,29:38.5,52.318,Missing
2851,368,23:56.8,17.4165,Suspect
2852,695,07:43.6,71.548,Good
2853,666,38:27.3,22.2935,Good
2854,784,26:08.2,50.5624,Missing
2855,272,33:03.0,84.3201,Missing
2856,385,58:11.6,32.8629,Missing
2857,863,56:35.3,22.3523,Suspect
